model,params,score
svm_classifier,"(0.0006158482110660267, 0.7847599703514611, 'poly')",0.47619047619047616
svm_classifier,"(0.0006158482110660267, 0.7847599703514611, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 0.7847599703514611, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 1.1288378916846884, 'linear')",0.09523809523809523
svm_classifier,"(0.0006158482110660267, 1.1288378916846884, 'poly')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 1.1288378916846884, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 1.1288378916846884, 'sigmoid')",0.47619047619047616
svm_classifier,"(0.0006158482110660267, 1.623776739188721, 'linear')",0.09523809523809523
svm_classifier,"(0.0006158482110660267, 1.623776739188721, 'poly')",0.47619047619047616
svm_classifier,"(0.0006158482110660267, 1.623776739188721, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 1.623776739188721, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 2.3357214690901213, 'linear')",0.09523809523809523
svm_classifier,"(0.0006158482110660267, 2.3357214690901213, 'poly')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 2.3357214690901213, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 2.3357214690901213, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 3.359818286283781, 'linear')",0.09523809523809523
svm_classifier,"(0.0006158482110660267, 3.359818286283781, 'poly')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 3.359818286283781, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 3.359818286283781, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 4.832930238571752, 'linear')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 4.832930238571752, 'poly')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 4.832930238571752, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 4.832930238571752, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 6.951927961775605, 'linear')",0.38095238095238093
svm_classifier,"(0.0006158482110660267, 6.951927961775605, 'poly')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 6.951927961775605, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 6.951927961775605, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 10.0, 'linear')",0.47619047619047616
svm_classifier,"(0.0006158482110660267, 10.0, 'poly')",0.42857142857142855
svm_classifier,"(0.0006158482110660267, 10.0, 'rbf')",0.5238095238095238
svm_classifier,"(0.0006158482110660267, 10.0, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 0.01, 'linear')",0.19047619047619047
svm_classifier,"(0.0008858667904100823, 0.01, 'poly')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.01, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.01, 'sigmoid')",0.38095238095238093
svm_classifier,"(0.0008858667904100823, 0.01438449888287663, 'linear')",0.19047619047619047
svm_classifier,"(0.0008858667904100823, 0.01438449888287663, 'poly')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.01438449888287663, 'rbf')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.01438449888287663, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0008858667904100823, 0.0206913808111479, 'linear')",0.19047619047619047
svm_classifier,"(0.0008858667904100823, 0.0206913808111479, 'poly')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.0206913808111479, 'rbf')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.0206913808111479, 'sigmoid')",0.23809523809523808
svm_classifier,"(0.0008858667904100823, 0.029763514416313176, 'linear')",0.2857142857142857
svm_classifier,"(0.0008858667904100823, 0.029763514416313176, 'poly')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.029763514416313176, 'rbf')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.029763514416313176, 'sigmoid')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.04281332398719394, 'linear')",0.09523809523809523
svm_classifier,"(0.0008858667904100823, 0.04281332398719394, 'poly')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.04281332398719394, 'rbf')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 0.04281332398719394, 'sigmoid')",0.38095238095238093
svm_classifier,"(0.0008858667904100823, 0.06158482110660264, 'linear')",0.19047619047619047
svm_classifier,"(0.0008858667904100823, 0.06158482110660264, 'poly')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.06158482110660264, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.06158482110660264, 'sigmoid')",0.38095238095238093
svm_classifier,"(0.0008858667904100823, 0.08858667904100823, 'linear')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.08858667904100823, 'poly')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.08858667904100823, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.08858667904100823, 'sigmoid')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.12742749857031335, 'linear')",0.14285714285714285
svm_classifier,"(0.0008858667904100823, 0.12742749857031335, 'poly')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.12742749857031335, 'rbf')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.12742749857031335, 'sigmoid')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.18329807108324356, 'linear')",0.19047619047619047
svm_classifier,"(0.0008858667904100823, 0.18329807108324356, 'poly')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.18329807108324356, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.18329807108324356, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 0.26366508987303583, 'linear')",0.09523809523809523
svm_classifier,"(0.0008858667904100823, 0.26366508987303583, 'poly')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.26366508987303583, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.26366508987303583, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 0.37926901907322497, 'linear')",0.047619047619047616
svm_classifier,"(0.0008858667904100823, 0.37926901907322497, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 0.37926901907322497, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.37926901907322497, 'sigmoid')",0.19047619047619047
svm_classifier,"(0.0008858667904100823, 0.5455594781168517, 'linear')",0.047619047619047616
svm_classifier,"(0.0008858667904100823, 0.5455594781168517, 'poly')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.5455594781168517, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.5455594781168517, 'sigmoid')",0.19047619047619047
svm_classifier,"(0.0008858667904100823, 0.7847599703514611, 'linear')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 0.7847599703514611, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 0.7847599703514611, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 0.7847599703514611, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 1.1288378916846884, 'linear')",0.09523809523809523
svm_classifier,"(0.0008858667904100823, 1.1288378916846884, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 1.1288378916846884, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 1.1288378916846884, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 1.623776739188721, 'linear')",0.09523809523809523
svm_classifier,"(0.0008858667904100823, 1.623776739188721, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 1.623776739188721, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 1.623776739188721, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 2.3357214690901213, 'linear')",0.09523809523809523
svm_classifier,"(0.0008858667904100823, 2.3357214690901213, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 2.3357214690901213, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 2.3357214690901213, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 3.359818286283781, 'linear')",0.09523809523809523
svm_classifier,"(0.0008858667904100823, 3.359818286283781, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 3.359818286283781, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 3.359818286283781, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 4.832930238571752, 'linear')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 4.832930238571752, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 4.832930238571752, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 4.832930238571752, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 6.951927961775605, 'linear')",0.38095238095238093
svm_classifier,"(0.0008858667904100823, 6.951927961775605, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 6.951927961775605, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 6.951927961775605, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 10.0, 'linear')",0.47619047619047616
svm_classifier,"(0.0008858667904100823, 10.0, 'poly')",0.42857142857142855
svm_classifier,"(0.0008858667904100823, 10.0, 'rbf')",0.5238095238095238
svm_classifier,"(0.0008858667904100823, 10.0, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.01, 'linear')",0.19047619047619047
svm_classifier,"(0.0012742749857031334, 0.01, 'poly')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.01, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.01, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0012742749857031334, 0.01438449888287663, 'linear')",0.19047619047619047
svm_classifier,"(0.0012742749857031334, 0.01438449888287663, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.01438449888287663, 'rbf')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.01438449888287663, 'sigmoid')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.0206913808111479, 'linear')",0.19047619047619047
svm_classifier,"(0.0012742749857031334, 0.0206913808111479, 'poly')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.0206913808111479, 'rbf')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.0206913808111479, 'sigmoid')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.029763514416313176, 'linear')",0.2857142857142857
svm_classifier,"(0.0012742749857031334, 0.029763514416313176, 'poly')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.029763514416313176, 'rbf')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.029763514416313176, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.04281332398719394, 'linear')",0.09523809523809523
svm_classifier,"(0.0012742749857031334, 0.04281332398719394, 'poly')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.04281332398719394, 'rbf')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.04281332398719394, 'sigmoid')",0.23809523809523808
svm_classifier,"(0.0012742749857031334, 0.06158482110660264, 'linear')",0.19047619047619047
svm_classifier,"(0.0012742749857031334, 0.06158482110660264, 'poly')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.06158482110660264, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.06158482110660264, 'sigmoid')",0.38095238095238093
svm_classifier,"(0.0012742749857031334, 0.08858667904100823, 'linear')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.08858667904100823, 'poly')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.08858667904100823, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.08858667904100823, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.12742749857031335, 'linear')",0.14285714285714285
svm_classifier,"(0.0012742749857031334, 0.12742749857031335, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.12742749857031335, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.12742749857031335, 'sigmoid')",0.38095238095238093
svm_classifier,"(0.0012742749857031334, 0.18329807108324356, 'linear')",0.19047619047619047
svm_classifier,"(0.0012742749857031334, 0.18329807108324356, 'poly')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.18329807108324356, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.18329807108324356, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.26366508987303583, 'linear')",0.09523809523809523
svm_classifier,"(0.0012742749857031334, 0.26366508987303583, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.26366508987303583, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.26366508987303583, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0012742749857031334, 0.37926901907322497, 'linear')",0.047619047619047616
svm_classifier,"(0.0012742749857031334, 0.37926901907322497, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.37926901907322497, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.37926901907322497, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.5455594781168517, 'linear')",0.047619047619047616
svm_classifier,"(0.0012742749857031334, 0.5455594781168517, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.5455594781168517, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.5455594781168517, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 0.7847599703514611, 'linear')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.7847599703514611, 'poly')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 0.7847599703514611, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 0.7847599703514611, 'sigmoid')",0.38095238095238093
svm_classifier,"(0.0012742749857031334, 1.1288378916846884, 'linear')",0.09523809523809523
svm_classifier,"(0.0012742749857031334, 1.1288378916846884, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 1.1288378916846884, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 1.1288378916846884, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 1.623776739188721, 'linear')",0.09523809523809523
svm_classifier,"(0.0012742749857031334, 1.623776739188721, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 1.623776739188721, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 1.623776739188721, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 2.3357214690901213, 'linear')",0.09523809523809523
svm_classifier,"(0.0012742749857031334, 2.3357214690901213, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 2.3357214690901213, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 2.3357214690901213, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 3.359818286283781, 'linear')",0.09523809523809523
svm_classifier,"(0.0012742749857031334, 3.359818286283781, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 3.359818286283781, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 3.359818286283781, 'sigmoid')",0.19047619047619047
svm_classifier,"(0.0012742749857031334, 4.832930238571752, 'linear')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 4.832930238571752, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 4.832930238571752, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 4.832930238571752, 'sigmoid')",0.19047619047619047
svm_classifier,"(0.0012742749857031334, 6.951927961775605, 'linear')",0.38095238095238093
svm_classifier,"(0.0012742749857031334, 6.951927961775605, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 6.951927961775605, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 6.951927961775605, 'sigmoid')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 10.0, 'linear')",0.47619047619047616
svm_classifier,"(0.0012742749857031334, 10.0, 'poly')",0.42857142857142855
svm_classifier,"(0.0012742749857031334, 10.0, 'rbf')",0.5238095238095238
svm_classifier,"(0.0012742749857031334, 10.0, 'sigmoid')",0.38095238095238093
svm_classifier,"(0.0018329807108324356, 0.01, 'linear')",0.19047619047619047
svm_classifier,"(0.0018329807108324356, 0.01, 'poly')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.01, 'rbf')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.01, 'sigmoid')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.01438449888287663, 'linear')",0.19047619047619047
svm_classifier,"(0.0018329807108324356, 0.01438449888287663, 'poly')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.01438449888287663, 'rbf')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.01438449888287663, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 0.0206913808111479, 'linear')",0.19047619047619047
svm_classifier,"(0.0018329807108324356, 0.0206913808111479, 'poly')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.0206913808111479, 'rbf')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.0206913808111479, 'sigmoid')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.029763514416313176, 'linear')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 0.029763514416313176, 'poly')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.029763514416313176, 'rbf')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.029763514416313176, 'sigmoid')",0.19047619047619047
svm_classifier,"(0.0018329807108324356, 0.04281332398719394, 'linear')",0.09523809523809523
svm_classifier,"(0.0018329807108324356, 0.04281332398719394, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.04281332398719394, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.04281332398719394, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 0.06158482110660264, 'linear')",0.19047619047619047
svm_classifier,"(0.0018329807108324356, 0.06158482110660264, 'poly')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.06158482110660264, 'rbf')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.06158482110660264, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 0.08858667904100823, 'linear')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.08858667904100823, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.08858667904100823, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.08858667904100823, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0018329807108324356, 0.12742749857031335, 'linear')",0.14285714285714285
svm_classifier,"(0.0018329807108324356, 0.12742749857031335, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.12742749857031335, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.12742749857031335, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 0.18329807108324356, 'linear')",0.19047619047619047
svm_classifier,"(0.0018329807108324356, 0.18329807108324356, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.18329807108324356, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.18329807108324356, 'sigmoid')",0.23809523809523808
svm_classifier,"(0.0018329807108324356, 0.26366508987303583, 'linear')",0.09523809523809523
svm_classifier,"(0.0018329807108324356, 0.26366508987303583, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.26366508987303583, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.26366508987303583, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 0.37926901907322497, 'linear')",0.047619047619047616
svm_classifier,"(0.0018329807108324356, 0.37926901907322497, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.37926901907322497, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.37926901907322497, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 0.5455594781168517, 'linear')",0.047619047619047616
svm_classifier,"(0.0018329807108324356, 0.5455594781168517, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.5455594781168517, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.5455594781168517, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0018329807108324356, 0.7847599703514611, 'linear')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 0.7847599703514611, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 0.7847599703514611, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 0.7847599703514611, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0018329807108324356, 1.1288378916846884, 'linear')",0.09523809523809523
svm_classifier,"(0.0018329807108324356, 1.1288378916846884, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 1.1288378916846884, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 1.1288378916846884, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 1.623776739188721, 'linear')",0.09523809523809523
svm_classifier,"(0.0018329807108324356, 1.623776739188721, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 1.623776739188721, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 1.623776739188721, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0018329807108324356, 2.3357214690901213, 'linear')",0.09523809523809523
svm_classifier,"(0.0018329807108324356, 2.3357214690901213, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 2.3357214690901213, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 2.3357214690901213, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0018329807108324356, 3.359818286283781, 'linear')",0.09523809523809523
svm_classifier,"(0.0018329807108324356, 3.359818286283781, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 3.359818286283781, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 3.359818286283781, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 4.832930238571752, 'linear')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 4.832930238571752, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 4.832930238571752, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 4.832930238571752, 'sigmoid')",0.3333333333333333
svm_classifier,"(0.0018329807108324356, 6.951927961775605, 'linear')",0.38095238095238093
svm_classifier,"(0.0018329807108324356, 6.951927961775605, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 6.951927961775605, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 6.951927961775605, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0018329807108324356, 10.0, 'linear')",0.47619047619047616
svm_classifier,"(0.0018329807108324356, 10.0, 'poly')",0.42857142857142855
svm_classifier,"(0.0018329807108324356, 10.0, 'rbf')",0.5238095238095238
svm_classifier,"(0.0018329807108324356, 10.0, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.01, 'linear')",0.19047619047619047
svm_classifier,"(0.0026366508987303583, 0.01, 'poly')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.01, 'rbf')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.01, 'sigmoid')",0.23809523809523808
svm_classifier,"(0.0026366508987303583, 0.01438449888287663, 'linear')",0.19047619047619047
svm_classifier,"(0.0026366508987303583, 0.01438449888287663, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.01438449888287663, 'rbf')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.01438449888287663, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.0206913808111479, 'linear')",0.19047619047619047
svm_classifier,"(0.0026366508987303583, 0.0206913808111479, 'poly')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.0206913808111479, 'rbf')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.0206913808111479, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.029763514416313176, 'linear')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.029763514416313176, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.029763514416313176, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.029763514416313176, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.04281332398719394, 'linear')",0.09523809523809523
svm_classifier,"(0.0026366508987303583, 0.04281332398719394, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.04281332398719394, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.04281332398719394, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.06158482110660264, 'linear')",0.19047619047619047
svm_classifier,"(0.0026366508987303583, 0.06158482110660264, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.06158482110660264, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.06158482110660264, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.08858667904100823, 'linear')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.08858667904100823, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.08858667904100823, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.08858667904100823, 'sigmoid')",0.2857142857142857
svm_classifier,"(0.0026366508987303583, 0.12742749857031335, 'linear')",0.14285714285714285
svm_classifier,"(0.0026366508987303583, 0.12742749857031335, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.12742749857031335, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.12742749857031335, 'sigmoid')",0.14285714285714285
svm_classifier,"(0.0026366508987303583, 0.18329807108324356, 'linear')",0.19047619047619047
svm_classifier,"(0.0026366508987303583, 0.18329807108324356, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.18329807108324356, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.18329807108324356, 'sigmoid')",0.09523809523809523
svm_classifier,"(0.0026366508987303583, 0.26366508987303583, 'linear')",0.09523809523809523
svm_classifier,"(0.0026366508987303583, 0.26366508987303583, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.26366508987303583, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.26366508987303583, 'sigmoid')",0.09523809523809523
svm_classifier,"(0.0026366508987303583, 0.37926901907322497, 'linear')",0.047619047619047616
svm_classifier,"(0.0026366508987303583, 0.37926901907322497, 'poly')",0.42857142857142855
svm_classifier,"(0.0026366508987303583, 0.37926901907322497, 'rbf')",0.47619047619047616
svm_classifier,"(0.0026366508987303583, 0.37926901907322497, 'sigmoid')",0.14285714285714285
